;Worldwide Navigation Database
;Exported via DFD v1.0 19.1003
;Software copyright (c) 2019 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;Source data copyright (c) 2019 Jeppesen
;This data may be used for ground based recreational computer game
;simulation software only, and may not be recompiled, interpreted,
;or distributed for any purpose without the written consent of Navigraph.
;The contents of this database is dated and must not be used for real
;world navigation as it is unlawful and unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1804 (29/MAR/2018 - 26/APR/2018) - Ver.1
;------------------------------------------------------
KTTA 03   35.574106 -79.105256 021 01981 110.75 029
KTTA 21   35.590775 -79.097419 201 01981
KTTD 07   45.549200-122.411786 089 01646
KTTD 25   45.549517-122.392094 269 01646
KTTF 03   41.933567 -83.438181 022 01523
KTTF 21   41.946236 -83.431153 205 01523
KTTN 06   40.269753 -74.821578 046 01831 111.30 058
KTTN 16   40.283717 -74.817972 146 01463
KTTN 24   40.281106 -74.805969 226 01831
KTTN 34   40.272836 -74.808267 326 01463
KTTS 15   28.632753 -80.706061 150 04572
KTTS 33   28.597025 -80.682681 330 04572
KTUL 08   36.195431 -95.899031 089 02248
KTUL 18L  36.213942 -95.881308 183 03048 109.70 180
KTUL 18R  36.207222 -95.899092 183 01860 111.10 180
KTUL 26   36.195633 -95.874036 269 02248
KTUL 36L  36.190489 -95.900203 003 01860
KTUL 36R  36.186514 -95.883131 003 03048 110.30 360
KTUP 18   34.278822 -88.769928 180 02179
KTUP 36   34.259175 -88.769875 360 02179 108.50 002
KTUS 03   32.118819-110.957097 045 02134
KTUS 11L  32.123369-110.947914 135 03352 111.70 123
KTUS 11R  32.119364-110.946433 135 02563
KTUS 21   32.130761-110.943044 225 02134
KTUS 29L  32.105756-110.930461 315 02563
KTUS 29R  32.101989-110.922817 315 03352
KTVB 03   37.129408 -92.086403 033 00915
KTVB 21   37.135900 -92.081181 213 00915
KTVC 10   44.741183 -85.590858 094 02138
KTVC 18   44.749533 -85.587692 180 01639
KTVC 28   44.739936 -85.563917 274 02138 110.70 279
KTVC 36   44.735531 -85.587750 000 01639
KTVF 04   48.061675 -96.192844 039 01523
KTVF 13   48.070953 -96.193369 135 01982
KTVF 22   48.072289 -96.179928 219 01523
KTVF 31   48.058397 -96.174489 315 01982 110.50 313
KTVI 04   30.895217 -83.887544 040 01830
KTVI 14   30.907347 -83.886064 133 01524
KTVI 22   30.906819 -83.876311 220 01830 110.10 225
KTVI 32   30.897947 -83.874436 313 01524
KTVK 16   40.689667 -92.903683 159 01249
KTVK 34   40.679189 -92.898306 339 01249
KTVL 18   38.903183-119.992614 193 02603 108.90 171
KTVL 36   38.887911-119.997094 373 02603
KTVR 18   32.358481 -91.027811 179 01525
KTVR 36   32.344733 -91.027567 359 01525 109.70 357
KTVY 17   40.620925-112.350947 179 01859 111.15 166
KTVY 35   40.604325-112.350611 359 01859
KTWF 08   42.481261-114.503222 091 02653
KTWF 12   42.487217-114.493589 136 00983
KTWF 26   42.480714-114.470972 271 02653 108.30 258
KTWF 30   42.480822-114.485333 316 00983
KTWM 06   47.047306 -91.753097 062 01341
KTWM 15   47.050478 -91.747828 149 00787
KTWM 24   47.052925 -91.737481 242 01341
KTWM 33   47.044444 -91.742419 329 00787
KTWT 01   37.534908 -87.954825 003 01524
KTWT 19   37.548619 -87.953875 183 01524
KTX2 13   28.370283 -97.670664 135 02438
KTX2 31   28.354617 -97.653197 315 02438
KTXK 04   33.446253 -94.001356 045 02012
KTXK 13   33.458850 -93.992172 135 01585
KTXK 22   33.459086 -93.986061 225 02012 111.90 220
KTXK 31   33.449994 -93.981603 315 01585
KTYL 03   34.445564-110.122769 042 02134
KTYL 21   34.459900-110.107300 222 02134
KTYQ 18   40.038217 -86.251519 179 01676
KTYQ 36   40.023122 -86.251339 359 01676 111.30 002
KTYR 04   32.344778 -95.412067 045 02378
KTYR 13   32.361217 -95.405414 135 01585 109.90 132
KTYR 17   32.360400 -95.405431 180 01478
KTYR 22   32.359525 -95.394631 225 02378
KTYR 31   32.351083 -95.393536 315 01585
KTYR 35   32.347072 -95.405475 360 01478
KTYS 05L  35.804322 -84.005475 045 01830 110.30 051
KTYS 05R  35.800069 -84.004003 045 02743
KTYS 23L  35.816831 -83.983564 225 02743 110.75 231
KTYS 23R  35.816033 -83.991192 225 01830 111.70 231
KTZR 04   39.894775 -83.142122 032 01676 111.70 037
KTZR 22   39.907556 -83.131686 212 01676
KTZT 18   41.884272 -92.284900 177 01220
KTZT 36   41.873308 -92.284161 357 01220
KTZV 04   36.724511 -85.656239 034 01219
KTZV 22   36.733569 -85.648517 214 01219
KU00 11   44.676628-113.358551 126 01067
KU00 16   44.677658-113.356003 176 00885
KU00 29   44.670982-113.347626 306 01067
KU00 34   44.669724-113.355225 356 00885
KU01 03   42.793136-112.832333 052 01494
KU01 21   42.801492-112.818036 232 01494
KU02 01   43.203844-112.352861 024 01314
KU02 19   43.214653-112.346308 204 01314
KU03 09   42.599103-114.807486 109 01188
KU03 27   42.595697-114.793767 289 01188
KU05 16   46.324299-113.305435 177 01097
KU05 34   46.314434-113.304688 357 01097
KU06 15   42.050278-110.967644 165 01036
KU06 33   42.041267-110.964394 345 01036
KU07 01   37.541405-110.715569 023 01067
KU07 19   37.550240-110.710838 203 01067
KU08 13   36.573853-114.447378 150 01466
KU08 31   36.562367-114.439283 330 01466
KU09 10   48.483025-108.775002 116 00975
KU09 28   48.479179-108.763100 296 00975
KU10 03   42.103554-111.917053 045 01054
KU10 16   42.110237-111.912926 175 00743
KU10 21   42.110260-111.908020 225 01054
KU10 34   42.103577-111.912148 355 00743
KU12 04   43.942291-111.691231 056 01372
KU12 22   43.949196-111.677025 236 01372
KU13 17   38.256142-112.224930 184 01373
KU13 35   38.243813-112.226028 364 01373
KU14 17   39.745214-111.870081 180 01920
KU14 35   39.727925-111.870022 360 01920
KU30 18   36.025192-114.333817 194 01067
KU30 36   36.015877-114.336685 374 01067
KU34 13   38.967487-110.233307 143 01707
KU34 31   38.955219-110.221420 323 01707
KU36 07   42.920369-112.887189 081 01125
KU36 25   42.921667-112.875994 261 01125
KU37 02   43.451485-112.816002 036 01158
KU37 20   43.459915-112.807564 216 01158
KU41 16   44.172970-112.223450 176 01402
KU41 34   44.160381-112.222229 356 01402
KU42 16   40.627519-111.994278 172 01787
KU42 34   40.611572-111.991500 352 01787
KU45 18   43.958977-115.270973 197 00884
KU45 36   43.951370-115.274208 377 00884
KU46 01   43.425869-113.061317 026 00792
KU46 19   43.432278-113.057014 206 00792
KU48 07   43.217964-113.227225 096 00823
KU48 25   43.217964-113.227225 276 00823
KU51 07   42.720360-111.873558 085 01000
KU51 25   42.721146-111.861351 265 01000
KU52 07   38.227736-112.680667 087 00655
KU52 13   38.237539-112.679383 148 01519
KU52 25   38.228053-112.673192 267 00655
KU52 31   38.225967-112.670133 328 01519
KU53 06   44.628826-111.352180 076 01402
KU53 24   44.631878-111.334984 256 01402
KU54 17   44.982224-114.734375 187 00579
KU54 35   44.977028-114.735001 367 00579
KU55 18   37.852683-112.388975 197 01737
KU55 36   37.837758-112.394897 017 01737
KU56 01   43.637944-111.931667 021 01136
KU56 19   43.646922-111.926958 201 01136
KU58 17   42.431156-112.108559 185 01082
KU58 35   42.421459-112.109703 365 01082
KU60 01   45.127769-115.323692 027 01082
KU60 19   45.133244-115.321781 207 01082
KU61 18   43.949542-114.107808 197 01356
KU61 36   43.937853-114.112681 017 01356
KU62 12   43.914183-113.608367 134 01338
KU62 30   43.905833-113.596367 314 01338
KU63 05   44.412777-115.325607 067 01524
KU63 23   44.418133-115.307938 247 01524
KU64 16   37.940567-109.342822 171 01829
KU64 34   37.924292-109.339631 351 01829
KU65 08   43.308239-113.934197 096 00808
KU65 26   43.308239-113.934197 276 00808
KU68 09   44.914022-108.453453 106 01585
KU68 16   44.913044-108.450831 171 00569
KU68 27   44.910147-108.434142 286 01585
KU68 34   44.907983-108.449747 351 00569
KU69 08   40.194489-110.389028 090 01338
KU69 17   40.201158-110.384344 180 01768
KU69 26   40.194481-110.373311 270 01338
KU69 35   40.185242-110.384361 360 01768
KU70 12   44.496643-116.024521 137 01311
KU70 30   44.488014-116.013245 317 01311
KU72 04   44.589703-114.827187 057 00762
KU72 22   44.593441-114.819115 237 00762
KU74 05   40.416261-116.570483 066 01653
KU74 14   40.418206-116.569911 156 01417
KU74 23   40.421425-116.552219 246 01653
KU74 32   40.406931-116.562092 336 01417
KU76 10   43.134667-115.738947 116 01524
KU76 28   43.128553-115.722186 296 01524
KU78 13   42.651600-111.583100 148 00762
KU78 16   42.652303-111.583364 172 01067
KU78 31   42.645786-111.578175 328 00762
KU78 34   42.643606-111.581728 352 01067
KU79 07   45.375137-115.203766 087 01250
KU79 15   45.382687-115.197960 167 00823
KU79 25   45.375725-115.187775 267 01250
KU79 33   45.375469-115.195595 347 00823
KU81 16   45.299739-114.945806 177 01387
KU81 34   45.287275-114.944789 357 01387
KU82 17   44.754780-116.445839 188 01097
KU82 35   44.744999-116.447777 368 01097
KU84 18   44.731907-116.090752 197 00762
KU84 36   44.725346-116.093575 377 00762
KU86 08   43.341850-114.803831 090 00899
KU86 26   43.341875-114.792739 270 00899
KU87 14   43.921364-114.800941 157 01494
KU87 32   43.908989-114.793648 337 01494
KU88 10   44.069253-115.937869 116 01173
KU88 28   44.064653-115.924683 296 01173
KU89 08   42.946171-115.335754 096 00930
KU89 26   42.945293-115.324387 276 00930
KU91 05   42.371969-115.884206 069 00838
KU91 23   42.374622-115.874678 249 00838
KU92 07   43.676014-113.601689 086 01052
KU92 25   43.676014-113.601689 266 01052
KU93 04   43.282403-114.395325 056 01219
KU93 10   43.282403-114.395325 116 00533
KU93 22   43.282403-114.395325 236 01219
KU93 28   43.282403-114.395325 296 00533
KU94 06   42.578140-114.143417 076 00853
KU94 24   42.580002-114.133301 256 00853
KU96 01   37.428381-110.568872 028 01737
KU96 19   37.442225-110.559706 208 01737
KU97 13   43.843391-113.050713 146 01158
KU97 31   43.834747-113.042625 326 01158
KU98 04   43.820728-115.850942 047 01036
KU98 22   43.820728-115.850942 227 01036
KU99 07   43.037186-113.738396 086 00686
KU99 25   43.037613-113.729973 266 00686
KUAO 17   45.253933-122.768839 187 01525 111.15 172
KUAO 35   45.240319-122.771253 367 01525
KUBE 09   45.506014 -91.989075 090 01232
KUBE 18   45.509097 -91.980011 180 00608
KUBE 27   45.505928 -91.973308 270 01232
KUBE 36   45.503622 -91.980014 360 00608
KUBS 18   33.471522 -88.380900 179 01373
KUBS 36   33.459153 -88.380608 359 01373
KUBX 18   38.073444 -91.428269 186 01042
KUBX 36   38.064100 -91.429447 006 01042
KUCP 05   41.022456 -80.418128 040 01218
KUCP 13   41.025344 -80.417700 119 00837
KUCP 23   41.030881 -80.408864 220 01218
KUCP 31   41.021864 -80.409325 299 00837
KUCY 01   36.370864 -88.986931 006 01982 109.70 006
KUCY 19   36.388617 -88.984478 186 01982
KUDD 10   33.751425-116.282211 116 01525
KUDD 28   33.745792-116.268292 296 01525
KUDG 05   34.442022 -79.892719 044 01676
KUDG 23   34.452956 -79.880128 224 01676
KUES 10   43.043944 -88.249717 102 01783 109.50 103
KUES 18   43.043892 -88.233222 185 01097
KUES 28   43.040619 -88.228314 282 01783
KUES 36   43.034058 -88.234453 005 01097
KUGN 05   42.415853 -87.875611 048 01829
KUGN 14   42.426550 -87.871903 144 01143
KUGN 23   42.426772 -87.858981 228 01829 110.70 231
KUGN 32   42.419317 -87.864856 324 01143
KUIL 04   47.933556-124.569944 058 01283
KUIL 22   47.938458-124.558100 238 01283
KUIN 04   39.936144 -91.199564 040 02163 110.10 038
KUIN 13   39.945833 -91.200525 135 01645
KUIN 18   39.952147 -91.199342 179 01646
KUIN 22   39.951003 -91.183186 220 02163
KUIN 31   39.935300 -91.186992 315 01645
KUIN 36   39.937325 -91.199114 359 01646
KUKF 01   36.215089 -81.098358 359 01890 111.55 007
KUKF 19   36.232114 -81.098853 179 01890
KUKI 15   39.131897-123.202436 168 01348 109.10 151
KUKI 33   39.120006-123.199283 348 01348
KUKL 18   38.310033 -95.725008 180 01676
KUKL 36   38.294931 -95.724908 360 01676
KUKT 11   40.435825 -75.387650 099 00978
KUKT 29   40.434550 -75.376931 279 00978
KULM 04   44.317881 -94.505783 049 00755
KULM 15   44.324058 -94.506417 151 01646
KULM 22   44.322353 -94.498664 229 00755
KULM 33   44.311131 -94.496339 331 01646
KULS 12   37.602878-101.379414 130 01402
KULS 17   37.616200-101.373839 180 01829
KULS 30   37.594814-101.367192 310 01402
KULS 35   37.599728-101.373686 360 01829
KUMP 15   39.939581 -86.048783 146 01220
KUMP 33   39.930864 -86.041036 326 01220
KUNI 07   39.209342 -82.235106 061 01707
KUNI 25   39.215653 -82.220636 241 01707 108.75 247
KUNO 18   36.885428 -91.902536 181 01555
KUNO 36   36.871419 -91.902811 361 01555
KUNU 02   43.421600 -88.701872 017 01228
KUNU 08   43.424928 -88.716589 080 01545
KUNU 20   43.432158 -88.697389 197 01228
KUNU 26   43.427411 -88.697814 260 01545 109.55 261
KUNV 06   40.844444 -77.857225 053 02042
KUNV 24   40.855578 -77.837947 233 02042 111.70 244
KUOS 06   35.202700 -85.904331 059 01128
KUOS 24   35.206872 -85.893775 239 01128
KUOX 09   34.384444 -89.546072 091 01707 111.70 092
KUOX 27   34.384219 -89.527517 271 01707
KUSE 09   41.610258 -84.132631 089 01183
KUSE 18   41.611642 -84.130231 180 00645
KUSE 27   41.610431 -84.118436 269 01183
KUSE 36   41.605836 -84.130225 360 00645
KUSW 10   38.824033 -81.356806 092 01387
KUSW 28   38.823561 -81.340853 272 01387
KUTA 17   34.696442 -90.350961 167 02591
KUTA 35   34.673686 -90.344606 347 02591 110.95 347
KUTS 18   30.753728 -95.586353 186 01526
KUTS 36   30.740039 -95.587958 366 01526
KUUU 04   41.527583 -71.283056 024 00914
KUUU 16   41.536583 -71.285192 144 00799
KUUU 22   41.535111 -71.278633 204 00914 108.50 219
KUUU 34   41.531347 -71.280042 324 00799
KUUV 06   38.230414 -91.171083 060 01372
KUUV 24   38.236547 -91.157486 240 01372
KUVA 15   29.217886 -99.747072 155 01602
KUVA 33   29.204789 -99.740100 335 01602
KUWL 10   39.876772 -85.332769 090 01280
KUWL 28   39.876692 -85.317803 270 01280
KUXL 15   30.137408 -93.380086 150 01524 109.30 146
KUXL 33   30.125456 -93.372267 330 01524
KUYF 09   39.932389 -83.469114 087 01220
KUYF 27   39.933036 -83.454872 267 01220
KUZA 02   34.980414 -81.058964 011 01676 108.50 016
KUZA 20   34.995236 -81.055389 191 01676
KVAD 18L  30.981831 -83.190806 180 02835 109.30 183
KVAD 18R  30.979297 -83.195222 180 02439
KVAD 36L  30.957300 -83.195428 000 02439
KVAD 36R  30.956264 -83.191056 000 02835 109.90 003
KVAY 08   39.941042 -74.852250 070 01183
KVAY 26   39.944717 -74.839258 250 01183
KVBG 12   34.752283-120.601467 137 04572 110.10 123
KVBG 30   34.722375-120.567119 317 04572 110.10 303
KVBT 18   36.350697 -94.219286 180 01349
KVBT 36   36.340119 -94.219381 360 01349
KVBW 15   38.369725 -78.963225 143 00837
KVBW 33   38.364528 -78.958208 323 00837
KVCB 02   38.372867-121.965753 034 01433
KVCB 20   38.383600-121.956650 214 01433
KVCT 13L  28.863750 -96.934078 132 02777 111.50 128
KVCT 13R  28.850900 -96.921597 132 01415
KVCT 18   28.858933 -96.909756 180 01496
KVCT 31L  28.844125 -96.913183 312 01415
KVCT 31R  28.846839 -96.913081 312 02777
KVCT 36   28.845436 -96.909719 360 01496
KVCV 03   34.582708-117.387753 045 02785
KVCV 17   34.621653-117.386786 180 04587 108.75 166
KVCV 21   34.600606-117.366464 225 02785
KVCV 35   34.580308-117.386367 360 04587
KVDF 05   28.012122 -82.347703 042 01524
KVDF 18   28.013428 -82.349564 180 00993
KVDF 23   28.020650 -82.338925 222 01524 111.35 226
KVDF 36   28.004572 -82.349594 000 00993
KVDI 07   32.187617 -82.379256 063 01829
KVDI 14   32.198897 -82.377847 130 01525
KVDI 25   32.195158 -82.362000 243 01829 110.30 249
KVDI 32   32.189767 -82.365761 310 01525
KVEL 17   40.445681-109.511636 179 02134
KVEL 35   40.426475-109.511211 359 02134
KVER 18   38.952200 -92.682097 185 01219
KVER 36   38.941258 -92.683242 005 01219
KVES 09   40.204261 -84.539978 089 01375
KVES 27   40.204578 -84.523831 269 01375
KVGC 17   42.849467 -75.564383 159 01620
KVGC 35   42.836644 -75.557614 339 01620
KVGT 07   36.213294-115.203375 089 01526
KVGT 12L  36.212422-115.196419 134 01281 110.70 120
KVGT 12R  36.214678-115.202667 134 01524
KVGT 25   36.213633-115.186414 269 01526
KVGT 30L  36.205081-115.190542 314 01524
KVGT 30R  36.204744-115.186722 314 01281
KVHN 03   31.054178-104.791264 045 01830
KVHN 07   31.054614-104.791489 084 01632
KVHN 21   31.065947-104.777822 225 01830
KVHN 25   31.056044-104.774481 264 01632
KVIH 04   38.125208 -91.776125 047 01676
KVIH 13   38.130342 -91.775883 137 01676
KVIH 22   38.135189 -91.762778 227 01676
KVIH 31   38.119381 -91.762733 317 01676
KVIQ 10   44.558583 -90.518736 096 01036
KVIQ 28   44.557664 -90.505756 276 01036
KVIS 12   36.323214-119.398553 135 02000
KVIS 30   36.312286-119.384958 315 02000 108.50 301
KVJI 06   36.683672 -82.039647 056 01363
KVJI 24   36.690533 -82.027006 236 01363 108.30 241
KVKS 01   32.233150 -90.929133 008 01524
KVKS 19   32.244675 -90.927325 188 01524
KVKX 06   38.746900 -76.958433 048 00812
KVKX 24   38.750903 -76.952661 228 00812
KVLA 09   38.990228 -89.170142 090 00915
KVLA 18   38.997586 -89.167289 180 01220
KVLA 27   38.990275 -89.159583 270 00915
KVLA 36   38.987286 -89.167214 360 01220
KVLD 04   30.777886 -83.285172 036 01706
KVLD 13   30.783950 -83.281844 126 01108
KVLD 17   30.790464 -83.275217 171 02439
KVLD 22   30.790364 -83.274742 216 01706
KVLD 31   30.778097 -83.272456 306 01108
KVLD 35   30.768744 -83.271153 351 02439 110.90 356
KVLL 09   42.542933 -83.184483 090 01082
KVLL 27   42.542981 -83.171314 270 01082
KVMR 12   42.768597 -96.940439 126 01251
KVMR 30   42.761975 -96.928075 306 01251
KVNC 05   27.067117 -82.444639 045 01524
KVNC 13   27.076158 -82.446886 135 01524
KVNC 23   27.075908 -82.434744 225 01524
KVNC 31   27.066400 -82.436064 315 01524
KVNW 09   40.864675 -84.616686 090 01219
KVNW 18   40.865128 -84.601547 179 00780
KVNW 27   40.864756 -84.602225 270 01219
KVNW 36   40.860303 -84.601472 359 00780
KVNY 16L  34.215069-118.489633 176 01223
KVNY 16R  34.214989-118.490869 176 02439 111.30 164
KVNY 34L  34.196994-118.489169 356 02439
KVNY 34R  34.208006-118.488964 356 01223
KVOK 09   43.939025 -90.270242 089 02743
KVOK 27   43.939450 -90.236083 269 02743 108.50 269
KVPC 01   34.117278 -84.849136 003 01756
KVPC 19   34.131047 -84.848128 183 01756 110.35 187
KVPS 01   30.472922 -86.517878 012 03048
KVPS 12   30.488769 -86.552172 120 03654
KVPS 19   30.499800 -86.511175 192 03048 109.10 192
KVPS 30   30.472456 -86.519108 300 03654 109.10 300
KVPZ 09   41.452411 -87.018069 090 02134
KVPZ 18   41.462206 -87.007025 180 01220
KVPZ 27   41.452372 -86.994356 270 02134 109.70 272
KVPZ 36   41.451225 -87.006928 360 01220
KVQQ 09L  30.217572 -81.891686 090 01353
KVQQ 09R  30.215647 -81.891669 090 02439
KVQQ 18L  30.235017 -81.874106 180 03811
KVQQ 18R  30.235000 -81.876322 180 02439
KVQQ 27L  30.215817 -81.866331 270 02439
KVQQ 27R  30.217667 -81.877633 270 01353
KVQQ 36L  30.213000 -81.876128 360 02439
KVQQ 36R  30.200639 -81.873803 360 03811 109.50 005
KVRB 04   27.649661 -80.426658 036 01516
KVRB 12L  27.660383 -80.416900 111 01068
KVRB 12R  27.657861 -80.428619 111 02229
KVRB 22   27.660703 -80.417589 216 01516
KVRB 30L  27.650781 -80.407472 291 02229
KVRB 30R  27.656950 -80.406786 291 01068
KVSF 05   43.338917 -72.521269 035 01677 111.30 051
KVSF 11   43.341731 -72.526339 099 00914
KVSF 23   43.351333 -72.509514 215 01677
KVSF 29   43.340494 -72.515192 279 00914
KVT8 01   44.356139 -73.225436 351 00938
KVT8 19   44.364467 -73.227353 171 00938
KVTA 09   40.024386 -82.468472 087 01417 110.90 093
KVTA 27   40.024997 -82.453528 267 01417
KVTI 09   42.219517 -92.035369 091 01222
KVTI 16   42.220817 -92.024189 158 00762
KVTI 27   42.219039 -92.020617 271 01222
KVTI 34   42.214856 -92.021283 338 00762
KVTN 03   42.852814-100.555419 036 01128
KVTN 14   42.860981-100.551261 145 01434
KVTN 21   42.860336-100.547908 216 01128
KVTN 32   42.851217-100.542128 325 01434
KVUJ 04L  35.415011 -80.154153 037 01067
KVUJ 04R  35.409308 -80.156489 037 01676
KVUJ 22L  35.421347 -80.145333 217 01676 110.55 223
KVUJ 22R  35.422669 -80.147053 217 01067
KVUO 08   45.621094-122.662825 098 00998
KVUO 26   45.620111-122.653100 278 00998
KVVS 05   39.956761 -79.662331 041 01168 110.70 049
KVVS 14   39.958469 -79.659953 131 00733
KVVS 23   39.964744 -79.653428 221 01168
KVVS 32   39.954169 -79.653450 311 00733
KVVV 04   45.299689 -96.428000 047 00663
KVVV 16   45.310258 -96.425742 168 01042
KVVV 22   45.303744 -96.421803 227 00663
KVVV 34   45.301072 -96.423106 348 01042
KVWU 02   48.146423 -94.520599 024 00914
KVWU 20   48.155693 -94.514420 204 00914
KVYS 07   41.346056 -89.159719 071 01219
KVYS 18   41.360089 -89.153172 180 01828
KVYS 25   41.349111 -89.145731 251 01219
KVYS 36   41.343625 -89.153008 360 01828 110.35 003
KW00 18   38.944644 -76.773103 170 00738
KW00 36   38.938717 -76.771808 350 00738
KW01 15   48.728858-119.467544 170 00931
KW01 33   48.720881-119.463725 350 00931
KW03 03   35.763906 -77.971214 031 01372
KW03 09   35.773458 -77.976836 090 01372
KW03 15   35.773931 -77.976497 150 01371
KW03 21   35.774556 -77.963511 211 01372
KW03 27   35.773353 -77.961675 271 01372
KW03 33   35.763178 -77.969028 330 01371
KW04 15   47.003403-124.143478 170 00945
KW04 33   46.995036-124.141286 350 00945
KW05 06   39.838844 -77.278400 049 00945
KW05 24   39.843111 -77.271911 229 00945
KW09 01   46.545769-118.539886 029 01006
KW09 19   46.553675-118.533506 209 01006
KW10 16   48.020992-122.438236 174 00753
KW10 34   48.014256-122.437219 354 00753
KW12 11   48.652359-120.507057 130 00960
KW12 29   48.646805-120.497032 310 00960
KW13 06   38.075256 -78.947192 052 00611
KW13 24   38.078619 -78.941683 232 00611
KW16 07   47.871458-121.999494 092 00636
KW16 25   47.871314-121.993028 272 00636
KW17 01   35.797722 -78.437011 003 00914
KW17 19   35.797722 -78.437011 183 00914
KW19 03   42.980881 -89.518723 030 00628
KW19 04   42.981277 -89.519142 040 00578
KW19 21   42.985771 -89.514862 210 00628
KW19 22   42.985374 -89.514442 220 00578
KW20 16   47.144172-119.237858 179 00766
KW20 34   47.139253-119.237911 359 00766
KW22 11   39.001422 -80.282264 098 01280
KW22 29   38.999769 -80.267639 278 01280
KW23 09   44.197662 -89.223969 089 00911
KW23 18   44.202446 -89.217995 179 00517
KW23 27   44.197807 -89.212524 269 00911
KW23 36   44.197800 -89.217888 359 00517
KW24 10   37.378336 -79.126736 094 00894
KW24 28   37.377800 -79.116672 274 00894
KW27 14   45.900539-122.738361 156 00595
KW27 32   45.896367-122.735728 336 00595
KW28 09L  48.098417-123.189250 107 00629
KW28 09R  48.099344-123.194778 106 01069
KW28 27L  48.096500-123.181064 286 01069
KW28 27R  48.096778-123.181167 287 00629
KW29 11   38.977286 -76.334619 103 00827
KW29 29   38.975628 -76.325317 283 00827
KW31 02   36.956389 -78.186278 013 00914
KW31 20   36.964417 -78.183944 193 00914
KW32 05   38.745144 -76.936272 041 00914
KW32 23   38.751381 -76.929358 221 00914
KW34 09   44.453039 -88.566231 089 00431
KW34 18   44.459944 -88.560656 180 00713
KW34 27   44.453039 -88.561194 269 00431
KW34 36   44.453911 -88.560656 000 00713
KW35 11   39.693761 -78.174800 100 01518
KW35 29   39.691461 -78.157358 280 01518
KW40 05   35.215950 -78.044306 040 01602
KW40 23   35.226425 -78.033478 220 01602
KW41 06   38.015956 -75.829367 050 00323
KW41 14   38.020917 -75.829492 132 00731
KW41 24   38.017822 -75.826544 230 00323
KW41 32   38.016533 -75.823289 312 00731
KW42 04   39.499422 -76.412650 028 00671
KW42 22   39.503431 -76.409878 208 00671
KW43 13   44.668814-104.574311 142 01676
KW43 31   44.656911-104.561331 322 01676
KW48 16   39.264392 -76.433767 147 00635
KW48 34   39.260025 -76.430100 327 00635
KW50 08   39.242422 -77.153558 065 00611
KW50 26   39.244708 -77.147114 245 00611
KW52 07   45.826797-122.576856 089 00457
KW52 15   45.830892-122.578697 165 00782
KW52 25   45.826797-122.576856 269 00457
KW52 33   45.824106-122.576050 345 00782
KW56 07   45.687250-122.526614 089 00742
KW56 25   45.687308-122.517092 269 00742
KW57 14   42.932858 -73.773661 129 00587
KW57 32   42.929506 -73.768092 309 00587
KW58 08   45.764973-122.518890 099 00597
KW58 26   45.764133-122.511276 279 00597
KW63 04   36.590281 -78.563694 028 01368
KW63 22   36.600069 -78.557322 208 01368
KW73 15   39.759880 -77.354469 140 00823
KW73 33   39.754204 -77.348274 320 00823
KW75 01   37.599644 -76.446506 356 00661
KW75 19   37.605239 -76.446983 176 00661
KW78 01   36.704542 -78.847617 357 01220
KW78 06   36.706219 -78.851594 048 00629
KW78 19   36.715517 -78.848414 177 01220
KW78 24   36.709983 -78.846328 228 00629
KW81 15   37.183903 -78.101500 140 01006
KW81 33   37.177539 -78.094839 320 01006
KW87 09   42.016856 -83.376656 091 00585
KW87 18   42.018700 -83.372164 179 00785
KW87 27   42.016800 -83.372017 271 00585
KW87 36   42.014375 -83.372028 359 00785
KW88 09   36.173256 -79.807213 084 00750
KW88 27   36.173958 -79.798897 264 00750
KW90 18   37.275647 -79.337075 167 00964
KW90 36   37.267503 -79.334633 347 00964
KW91 05   37.105236 -79.595572 045 00932
KW91 23   37.110700 -79.588775 225 00932
KW94 05   37.307469 -76.643694 039 01529
KW94 23   37.318117 -76.632739 219 01529
KW95 06   35.098542 -75.969822 050 00914
KW95 24   35.103789 -75.962094 230 00914
KW96 11   37.503953 -77.132733 096 01098
KW96 29   37.502906 -77.120386 276 01098
KW99 13   38.998603 -79.153300 122 01524
KW99 31   38.991275 -79.138428 302 01524 111.50 285
KWAL 04   37.927069 -75.470947 032 02667
KWAL 10   37.942936 -75.485075 090 02440
KWAL 17   37.947181 -75.467928 158 01465
KWAL 22   37.947400 -75.454786 212 02667
KWAL 28   37.942797 -75.457317 270 02440
KWAL 35   37.934964 -75.461606 338 01465
KWAY 09   39.900219 -80.136819 079 01067
KWAY 27   39.902078 -80.124583 259 01067
KWBW 07   41.294425 -75.856150 054 01029
KWBW 09   41.297253 -75.855347 077 00668
KWBW 25   41.299922 -75.846264 234 01029
KWBW 27   41.298181 -75.849947 257 00668
KWDG 13   36.381431 -97.788400 135 00960
KWDG 17   36.385142 -97.791078 180 02626
KWDG 31   36.375531 -97.781103 315 00960
KWDG 35   36.363164 -97.791086 360 02626 108.30 355
KWDR 05   33.977794 -83.673097 046 01100
KWDR 13   33.988656 -83.673569 129 01676
KWDR 23   33.984719 -83.664569 226 01100
KWDR 31   33.980250 -83.660944 309 01676 111.50 316
KWEA 17   32.749656 -97.682425 180 00881
